pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	330879	Aspergillus fumigatus Af293	330879:001593	Q4WP79	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	331117	Neosartorya fischeri NRRL 181	331117:0022d9	A1CXE0	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	332952	Aspergillus flavus NRRL3357	332952:001692	B8N9I8	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	336722	Zymoseptoria tritici IPO323	336722:001957	F9X051	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	336963	Uncinocarpus reesii 1704	336963:001112	C4JHQ4	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	339724	Histoplasma capsulatum NAm1	339724:000f9d	A6RBA5	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	341663	Aspergillus terreus NIH2624	341663:00271e	Q0CLS0	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	344612	Aspergillus clavatus NRRL 1	344612:0010a9	A1CHE5	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	367110	Neurospora crassa OR74A	367110:0002f0	cyt-18	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	367775	Cryptococcus gattii WM276	367775:0003bd	E6RCJ9	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	379508	Lodderomyces elongisporus NRRL YB-4239	379508:000e8c	A5E4Z3	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	380704	Aspergillus niger ATCC 1015	380704:0022ae	G3Y8W1	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	383855	Pseudocercospora fijiensis CIRAD86	383855:002f2e	N1QC33	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	402676	Schizosaccharomyces japonicus yFS275	402676:000b08	B6K6X3	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	413071	Trichoderma virens Gv29-8	413071:002771	G9MKF9	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	418459	Puccinia graminis f. sp. tritici CRL 75-36-700-3	418459:000417	E3KXF7	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	425011	Aspergillus niger CBS 513.88	425011:000a4d	A2QIC2	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	425265	Malassezia globosa CBS 7966	425265:000e0f	A8PYB8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	426418	Pyrenophora tritici-repentis Pt-1C-BFP	426418:0009e4	B2WB10	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	426428	Fusarium oxysporum f. sp. lycopersici 4287	426428:002ef3	J9MDX5	
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	431241	Trichoderma reesei QM6a	431241:000f9b	G0RN67	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	436907	Vanderwaltozyma polyspora DSM 70294	436907:000827	A7TTQ5	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	436907	Vanderwaltozyma polyspora DSM 70294	436907:00081b	A7TTC9	Aminoacyl-tRNA synthetase, class Ic
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	441959	Talaromyces stipitatus ATCC 10500	441959:0032bf	B8M8A0	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	441960	Talaromyces marneffei ATCC 18224	441960:00138a	B6QS81	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	443226	Coccidioides posadasii str. Silveira	443226:001b0f	E9D6G9	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	447093	Histoplasma capsulatum G186AR	447093:0010c5	C0NUM5	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	451804	Aspergillus fumigatus A1163	451804:002685	B0Y626	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	452589	Trichoderma atroviride IMI 206040	452589:001e8a	G9P9D7	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	483514	Schizosaccharomyces octosporus yFS286	483514:00020c	S9RHZ6	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	486041	Laccaria bicolor S238N-H82	486041:0005a7	B0D0L5	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	498257	Verticillium dahliae VdLs.17	498257:001db6	G2WSZ5	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	500485	Penicillium rubens Wisconsin 54-1255	500485:0024fe	B6H493	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	502779	Paracoccidioides lutzii Pb01	502779:0021bb	C1HD75	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	502780	Paracoccidioides brasiliensis Pb18	502780:00065f	C1G7A5	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	510516	Aspergillus oryzae RIB40	510516:000d7f	Q2UGS7	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	510951	Neurospora tetrasperma FGSC 2508	510951:001250	F8N3N9	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	510952	Neurospora tetrasperma FGSC 2509	510952:00219c	G4U608	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	515849	Podospora anserina S mat+	515849:002839	B2AA97	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	526221	Verticillium alfalfae VaMs.102	526221:001e18	C9SGV3	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	535722	Microsporum gypseum CBS 118893	535722:001b4a	E4UP86	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	544711	Histoplasma capsulatum H88	544711:0007bb	F0U4I3	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	544712	Histoplasma capsulatum H143	544712:001901	C6H230	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	545124	Saccharomyces cerevisiae AWRI1631	545124:0008ab	B5VT64	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	546991	Blumeria graminis f. sp. hordei DH14	546991:0018d3	N1J9Q1	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	554155	Arthroderma otae CBS 113480	554155:001a10	C5FSP9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	554373	Moniliophthora perniciosa FA553	554373:002a5e	E2LTU0	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	559292	Saccharomyces cerevisiae S288c	559292:00111b	MSY1	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	559295	Lachancea thermotolerans CBS 6340	559295:0002dc	C5DIL0	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	559297	Blastomyces dermatitidis ER-3	559297:001a9a	C5GDH9	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	559298	Blastomyces gilchristii SLH14081	559298:0024ba	C5JIU6	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	559304	Millerozyma farinosa CBS 7064	559304:001c5e	Piso0_001732	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	559304	Millerozyma farinosa CBS 7064	559304:001199	Piso0_001732	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	559305	Trichophyton rubrum CBS 118892	559305:001022	F2SWI7	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	559307	Zygosaccharomyces rouxii CBS 732	559307:0007de	C5DYP9	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	559882	Trichophyton equinum CBS 127.97	559882:001ce7	F2PID9	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	566037	Saccharomycetaceae sp. Ashbya aceri	566037:000e7a	R9XDT7	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	573729	Myceliophthora thermophila ATCC 42464	573729:001fbb	G2Q181	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	573826	Candida dubliniensis CD36	573826:000da2	B9WII5	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	574961	Saccharomyces cerevisiae JAY291	574961:000b75	MSY1	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	578454	Candida parapsilosis CDC317	578454:000713	G8B5K5	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	578455	Thielavia terrestris NRRL 8126	578455:002509	G2REP4	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	578457	Serpula lacrymans var. lacrymans S7.9	578457:0029fd	F8NUX6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	578458	Schizophyllum commune H4-8	578458:00039c	D8QC53	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	590646	Candida tenuis ATCC 10573	590646:000d6f	G3BBV4	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	619300	Spathaspora passalidarum NRRL Y-27907	619300:000997	G3ATT8	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	630390	Puccinia triticina 1-1 BBBD Race 1	630390:002173	J3Q7I0	
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	630390	Puccinia triticina 1-1 BBBD Race 1	630390:00091c	J3PZW0	
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	644223	Komagataella pastoris GS115	644223:0009ef	C4R6J1	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	644352	Gaeumannomyces graminis var. tritici R3-111a-1	644352:000ac1	GGTG_00375	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	644358	Magnaporthiopsis poae ATCC 64411	644358:002a56	M4G4H6	
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	645133	Colletotrichum graminicola M1.001	645133:0019bd	E3Q4H3	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	647933	Trichophyton tonsurans CBS 112818	647933:001bbb	F2S0Y9	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	650164	Phanerochaete carnosa HHB-10118-sp	650164:000f4b	K5WVF6	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	653446	Blastomyces dermatitidis ATCC 18188	653446:002132	F2T8M6	
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	653446	Blastomyces dermatitidis ATCC 18188	653446:00072c	F2T8M5	
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	653667	Schizosaccharomyces cryophilus OY26	653667:000194	S9VZK9	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	655819	Beauveria bassiana ARSEF 2860	655819:000d4f	J4WIJ8	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	655827	Metarhizium acridum CQMa 102	655827:001f8b	E9EC89	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	655844	Metarhizium robertsii ARSEF 23	655844:0028b3	E9F5B4	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	655863	Grosmannia clavigera kw1407	655863:00201a	F0XDP8	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	658429	Pseudogymnoascus destructans 20631-21	658429:000e0e	L8FZN0	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	660025	Fusarium oxysporum Fo5176	660025:003a18	F9F1W4	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	660122	Nectria haematococca mpVI 77-13-4	660122:0023f8	C7YIM2	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	663202	Trichophyton verrucosum HKI 0517	663202:0016b5	D4DDK8	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	663331	Arthroderma benhamiae CBS 112371	663331:001140	D4AVL3	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	665024	Bipolaris maydis ATCC 48331	665024:002152	N4XX41	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	665079	Sclerotinia sclerotiorum 1980 UF-70	665079:0035cd	A7EBC2	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	665912	Bipolaris sorokiniana ND90Pr	665912:000ca4	M2T8Y6	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	671144	Wallemia mellicola CBS 633.66	671144:0002f3	I4Y9C5	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	671987	Setosphaeria turcica Et28A	671987:001d13	R0I7F6	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	675120	Dothistroma septosporum NZE10	675120:001a42	N1Q3E7	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	683840	Microbotryum violaceum p1A1 Lamole	683840:001d3c	MVLG_02138	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	692275	Sphaerulina musiva SO2202	692275:0022fc	N1QLX1	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	701091	Bipolaris maydis C5	701091:001e28	M2TU17	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	717646	Baudoinia panamericana UAMH 10762	717646:001cee	M2N742	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	717982	Auricularia delicata TFB-10046 SS5	717982:000950	J0WVM1	Leucine-rich repeat domain, L domain-like
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	721032	Saccharomyces cerevisiae Kyokai no. 7	721032:000f17	K7_MSY1	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	743788	Fomitopsis pinicola FP-58527 SS1	743788:0000ba	S8FV62	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	747089	Rhizophagus irregularis DAOM 181602	747089:006500	U9T0X3	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	747676	Melampsora larici-populina 98AG31	747676:0009f3	F4REA5	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	756982	Arthrobotrys oligospora ATCC 24927	756982:000f89	G1XU96	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	759272	Chaetomium thermophilum var. thermophilum DSM 1495	759272:000b07	G0SD63	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	759273	Colletotrichum higginsianum IMI 349063	759273:0022d9	H1V1C0	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	764097	Saccharomyces cerevisiae AWRI796	764097:000bfe	E7KJ27	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	764098	Saccharomyces cerevisiae Lalvin QA23	764098:0007d0	E7KVK2	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	764099	Saccharomyces cerevisiae Vin13	764099:000c71	E7M1E7	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	764100	Saccharomyces cerevisiae VL3	764100:00076b	E7QLD5	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	764101	Saccharomyces cerevisiae FostersO	764101:000ae6	E7NNU8	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	764102	Saccharomyces cerevisiae FostersB	764102:0009dc	E7QAC8	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	764103	Mixia osmundae IAM 14324	764103:000833	Mo01279	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	771870	Sordaria macrospora k-hell	771870:000b2d	F7VL17	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	858893	Exophiala dermatitidis NIH/UT8656	858893:001063	H6BKB7	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	861557	Pyrenophora teres f. teres 0-1	861557:002a4d	E3RYW0	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	889517	Saccharomyces cerevisiae CEN.PK113-7D	889517:0004ac	N1NW33	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	931890	Eremothecium cymbalariae DBVPG#7215	931890:0010c7	G8JVQ7	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	936435	Serpula lacrymans var. lacrymans S7.3	936435:002f4f	F8PUW3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	981350	Komagataella pastoris CBS 7435	981350:001381	MSY1	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	983644	Cordyceps militaris CM01	983644:001e7f	G3J773	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	985895	Leptosphaeria maculans JN3	985895:002b58	E4ZTK7	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	999809	Sporisorium reilianum SRZ2	999809:00044b	E6ZYJ9	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	999810	Botrytis cinerea T4	999810:000e37	G2Y941	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1028729	Fusarium pseudograminearum CS3096	1028729:002bf0	K3VT20	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1033177	Aspergillus kawachii IFO 4308	1033177:001abc	G7X7J6	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1064592	Naumovozyma castellii CBS 4309	1064592:0004d8	NCAS0B01950	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1069680	Pneumocystis murina B123	1069680:000439	M7PL87	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1071378	Naumovozyma dairenensis CBS 421	1071378:0013c5	NDAI0C05730	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1071380	Tetrapisispora blattae CBS 6284	1071380:0005bf	TBLA0H03850	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1071381	Tetrapisispora phaffii CBS 4417	1071381:000e9a	TPHA0A01260	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1071382	Kazachstania africana CBS 2517	1071382:000805	KAFR0E00740	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1071383	Kazachstania naganishii CBS 8797	1071383:001281	KNAG0A01770	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1072389	Marssonina brunnea f. sp. multigermtubi MB_m1	1072389:001f34	K1WHV6	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1076872	Torulaspora delbrueckii CBS 1146	1076872:000a59	TDEL0A05210	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1076935	Pyronema omphalodes CBS 100304	1076935:003000	U4LD57	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1078123	Fibroporia radiculosa TFFH 294	1078123:000578	J4I9G4	
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1097556	Taphrina deformans PYCC 5710	1097556:000369	R4XB52	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1104152	Glarea lozoyensis 74030	1104152:0000aa	H0EI74	RNA-binding S4 domain
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1109443	Piriformospora indica DSM 11827	1109443:000062	G4TAD7	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1111077	Claviceps purpurea 20.1	1111077:001a79	M1W4D7	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1116229	Glarea lozoyensis ATCC 20868	1116229:002592	S3CLQ2	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1126212	Macrophomina phaseolina MS6	1126212:0018c2	K2RFQ6	Aminoacyl-tRNA synthetase, class Ic
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1128400	Ustilago hordei Uh4857-4	1128400:000106	I2FRL9	Tyrosyl-tRNA synthetase
EOG092C2LDP	Tyrosyl-tRNA synthetase	4751	1130832	Rhodosporidium toruloides NP11	1130832:00036d	M7X241	RNA-binding S4 domain
