pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C0Z3M	Arginine-tRNA ligase	4751	367775	Cryptococcus gattii WM276	367775:000cfb	E6R9T2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	379508	Lodderomyces elongisporus NRRL YB-4239	379508:000496	A5DVN7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	380704	Aspergillus niger ATCC 1015	380704:000d24	G3Y314	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	383855	Pseudocercospora fijiensis CIRAD86	383855:001ccb	M3B3R7	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0Z3M	Arginine-tRNA ligase	4751	402676	Schizosaccharomyces japonicus yFS275	402676:00006c	B6JW82	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	413071	Trichoderma virens Gv29-8	413071:001aa6	G9N8X0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	418459	Puccinia graminis f. sp. tritici CRL 75-36-700-3	418459:001df7	E3K2Q7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	425011	Aspergillus niger CBS 513.88	425011:001fd4	A2QCV6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	425265	Malassezia globosa CBS 7966	425265:0005fa	A8PTQ3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	426418	Pyrenophora tritici-repentis Pt-1C-BFP	426418:002ecc	B2VZN1	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0Z3M	Arginine-tRNA ligase	4751	426418	Pyrenophora tritici-repentis Pt-1C-BFP	426418:002aeb	B2VTH6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	426428	Fusarium oxysporum f. sp. lycopersici 4287	426428:003f3d	J9MDY9	
EOG092C0Z3M	Arginine-tRNA ligase	4751	426428	Fusarium oxysporum f. sp. lycopersici 4287	426428:0002fb	J9MHM5	
EOG092C0Z3M	Arginine-tRNA ligase	4751	431241	Trichoderma reesei QM6a	431241:000298	G0RDD0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	436907	Vanderwaltozyma polyspora DSM 70294	436907:0003d5	A7TN43	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	441959	Talaromyces stipitatus ATCC 10500	441959:00241a	B8M5G8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	441960	Talaromyces marneffei ATCC 18224	441960:002379	B6QSG6	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0Z3M	Arginine-tRNA ligase	4751	441960	Talaromyces marneffei ATCC 18224	441960:0014db	B6Q4Y5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	443226	Coccidioides posadasii str. Silveira	443226:00021e	E9D883	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	447093	Histoplasma capsulatum G186AR	447093:001ebd	C0ND66	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	447093	Histoplasma capsulatum G186AR	447093:001e45	C0ND88	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0Z3M	Arginine-tRNA ligase	4751	451804	Aspergillus fumigatus A1163	451804:00033b	B0XTR4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	452589	Trichoderma atroviride IMI 206040	452589:001f48	G9NHJ2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	481877	Enterocytozoon bieneusi H348	481877:000467	B7XJ06	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	482561	Paracoccidioides brasiliensis Pb03	482561:001e1d	C0S7X5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	482561	Paracoccidioides brasiliensis Pb03	482561:001df8	C0SBW8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	483514	Schizosaccharomyces octosporus yFS286	483514:000356	S9R7B0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	486041	Laccaria bicolor S238N-H82	486041:002b97	B0D7N6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	486041	Laccaria bicolor S238N-H82	486041:00102b	B0DX17	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0Z3M	Arginine-tRNA ligase	4751	498257	Verticillium dahliae VdLs.17	498257:0003fa	G2X1P0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	500485	Penicillium rubens Wisconsin 54-1255	500485:0001fc	B6GYZ5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	502779	Paracoccidioides lutzii Pb01	502779:002288	C1GNQ5	
EOG092C0Z3M	Arginine-tRNA ligase	4751	502779	Paracoccidioides lutzii Pb01	502779:001dd0	C1H019	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	502780	Paracoccidioides brasiliensis Pb18	502780:00128c	C1GIL9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	502780	Paracoccidioides brasiliensis Pb18	502780:0011ae	C1GJE2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	510516	Aspergillus oryzae RIB40	510516:0009b4	Q2UE56	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0Z3M	Arginine-tRNA ligase	4751	510516	Aspergillus oryzae RIB40	510516:000270	Q2UFN1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	510951	Neurospora tetrasperma FGSC 2508	510951:001f3f	F8ML11	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	510952	Neurospora tetrasperma FGSC 2509	510952:0017bc	G4URF5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	515849	Podospora anserina S mat+	515849:000be3	B2AV10	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	526221	Verticillium alfalfae VaMs.102	526221:00101e	C9SEN2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	535722	Microsporum gypseum CBS 118893	535722:001023	E4UVL6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	535722	Microsporum gypseum CBS 118893	535722:000752	E4URH5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	544711	Histoplasma capsulatum H88	544711:001be1	F0UJS7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	544711	Histoplasma capsulatum H88	544711:000df4	F0UJK3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	544712	Histoplasma capsulatum H143	544712:002400	C6HK29	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0Z3M	Arginine-tRNA ligase	4751	544712	Histoplasma capsulatum H143	544712:0007cb	C6HK09	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	545124	Saccharomyces cerevisiae AWRI1631	545124:001112	B5VK21	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	546991	Blumeria graminis f. sp. hordei DH14	546991:00155e	N1JD97	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	554155	Arthroderma otae CBS 113480	554155:001437	C5FH94	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0Z3M	Arginine-tRNA ligase	4751	554155	Arthroderma otae CBS 113480	554155:00084b	C5FP58	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	554373	Moniliophthora perniciosa FA553	554373:0017e6	E2L6R0	Arginine-tRNA ligase
EOG092C0Z3M	Arginine-tRNA ligase	4751	559292	Saccharomyces cerevisiae S288c	559292:00110f	MSR1	Arginyl-tRNA synthetase
EOG092C0Z3M	Arginine-tRNA ligase	4751	559292	Saccharomyces cerevisiae S288c	559292:00110e	Q05506	Arginyl-tRNA synthetase
EOG092C0Z3M	Arginine-tRNA ligase	4751	559295	Lachancea thermotolerans CBS 6340	559295:0000ac	C5DHB0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	559297	Blastomyces dermatitidis ER-3	559297:001bd1	C5GE09	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	559297	Blastomyces dermatitidis ER-3	559297:0010c7	C5GJ92	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	559298	Blastomyces gilchristii SLH14081	559298:001ca2	C5JSD9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	559298	Blastomyces gilchristii SLH14081	559298:001054	C5JG76	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	559304	Millerozyma farinosa CBS 7064	559304:000e87	Piso0_000927	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	559304	Millerozyma farinosa CBS 7064	559304:000984	Piso0_000927	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	559305	Trichophyton rubrum CBS 118892	559305:0017db	F2SGA4	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0Z3M	Arginine-tRNA ligase	4751	559305	Trichophyton rubrum CBS 118892	559305:000a35	F2SLC7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	559307	Zygosaccharomyces rouxii CBS 732	559307:00022b	C5DPW6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	559882	Trichophyton equinum CBS 127.97	559882:0020af	F2Q2W6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	559882	Trichophyton equinum CBS 127.97	559882:000049	F2Q529	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	566037	Saccharomycetaceae sp. Ashbya aceri	566037:000399	R9XNB9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	573729	Myceliophthora thermophila ATCC 42464	573729:0010e7	G2QGM2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	573826	Candida dubliniensis CD36	573826:001521	B9W6U6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	574961	Saccharomyces cerevisiae JAY291	574961:000848	MSR1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	574961	Saccharomyces cerevisiae JAY291	574961:000113	C7GVV2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	578454	Candida parapsilosis CDC317	578454:000239	G8B5W2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	578455	Thielavia terrestris NRRL 8126	578455:001cc4	G2R9G3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	578455	Thielavia terrestris NRRL 8126	578455:001881	G2R937	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	578457	Serpula lacrymans var. lacrymans S7.9	578457:000d17	F8NIT6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	578458	Schizophyllum commune H4-8	578458:0017f7	D8Q801	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	578460	Nosema ceranae BRL01	578460:000488	C4VAL9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	578461	Nosema bombycis CQ1	578461:001090	SYRC	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	578461	Nosema bombycis CQ1	578461:000d49	R0KN26	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	590646	Candida tenuis ATCC 10573	590646:0005f1	G3AW44	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	597362	Agaricus bisporus var. burnettii JB137-S8	597362:000705	K5XBG7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	619300	Spathaspora passalidarum NRRL Y-27907	619300:000b7d	G3ADW0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	630390	Puccinia triticina 1-1 BBBD Race 1	630390:000ab2	J3Q182	
EOG092C0Z3M	Arginine-tRNA ligase	4751	643680	Saccharomyces cerevisiae EC1118	643680:000a37	C8Z9N6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	643680	Saccharomyces cerevisiae EC1118	643680:0003f4	C8Z5Q2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	644223	Komagataella pastoris GS115	644223:0000e9	C4R3Q6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	644352	Gaeumannomyces graminis var. tritici R3-111a-1	644352:000938	GGTG_12820	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	644358	Magnaporthiopsis poae ATCC 64411	644358:000673	M4G9E4	
EOG092C0Z3M	Arginine-tRNA ligase	4751	645133	Colletotrichum graminicola M1.001	645133:001265	E3QPR6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	645133	Colletotrichum graminicola M1.001	645133:000df5	E3QUJ3	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0Z3M	Arginine-tRNA ligase	4751	647933	Trichophyton tonsurans CBS 112818	647933:001960	F2SB68	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	647933	Trichophyton tonsurans CBS 112818	647933:0003dd	F2RR69	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	650164	Phanerochaete carnosa HHB-10118-sp	650164:000c93	K5W1J1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	653446	Blastomyces dermatitidis ATCC 18188	653446:002012	F2T3B7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	653446	Blastomyces dermatitidis ATCC 18188	653446:0016de	F2TMC6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	653667	Schizosaccharomyces cryophilus OY26	653667:000575	S9W819	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	655819	Beauveria bassiana ARSEF 2860	655819:0008cd	J4UU43	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	655827	Metarhizium acridum CQMa 102	655827:00260d	E9E3M0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	655827	Metarhizium acridum CQMa 102	655827:002385	E9EIF0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	655827	Metarhizium acridum CQMa 102	655827:0013c9	E9E400	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	655844	Metarhizium robertsii ARSEF 23	655844:001c7f	E9FDT0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	655844	Metarhizium robertsii ARSEF 23	655844:000161	E9EL85	
EOG092C0Z3M	Arginine-tRNA ligase	4751	655863	Grosmannia clavigera kw1407	655863:001cc9	F0X879	Arginine-tRNA ligase
EOG092C0Z3M	Arginine-tRNA ligase	4751	655863	Grosmannia clavigera kw1407	655863:001425	F0XPE8	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
EOG092C0Z3M	Arginine-tRNA ligase	4751	655863	Grosmannia clavigera kw1407	655863:000e31	F0XIB0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	656061	Tuber melanosporum Mel28	656061:0000a3	D5GNX3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0Z3M	Arginine-tRNA ligase	4751	658429	Pseudogymnoascus destructans 20631-21	658429:00028e	L8FU52	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
